category,instance_path
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_253
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_61
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_241
IfcValve,H:\BIMCompNet\PublicBuilding\IfcValve\9_IfcValve_35
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_4113
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_10569
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_11904
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_190
IfcStairFlight,H:\BIMCompNet\Hospital\IfcStairFlight\2_IfcStairFlight_335
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_115
IfcSanitaryTerminal,H:\BIMCompNet\School\IfcSanitaryTerminal\11_IfcSanitaryTerminal_33
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_84
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_1542
IfcDoor,H:\BIMCompNet\School\IfcDoor\11_IfcDoor_226
IfcValve,H:\BIMCompNet\PublicBuilding\IfcValve\9_IfcValve_110
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_904
IfcEnergyConversionDevice,H:\BIMCompNet\Hospital\IfcCoil\2_IfcCoil_11
IfcWall,H:\BIMCompNet\Malls\IfcWall\5_IfcWall_5676
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_504
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_2357
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_270
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_294
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_427
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_387
IfcSlab,H:\BIMCompNet\ResidentialBuilding\IfcSlab\10_IfcSlab_280
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_939
IfcRailing,H:\BIMCompNet\Malls\IfcRailing\5_IfcRailing_154
IfcDuctFitting,H:\BIMCompNet\School\IfcDuctFitting\11_IfcDuctFitting_864
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_49
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1347
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_7738
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_261
IfcDuctSilencer,H:\BIMCompNet\Theater\IfcDuctSilencer\12_IfcDuctSilencer_12
IfcFooting,H:\BIMCompNet\Layout\IfcFooting\4_IfcFooting_25
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_3239
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_2948
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_36333
IfcSlab,H:\BIMCompNet\ResidentialBuilding\IfcSlab\10_IfcSlab_1033
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_1006
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_219
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_1488
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_10677
IfcSanitaryTerminal,H:\BIMCompNet\OfficeBuilding\IfcSanitaryTerminal\8_IfcSanitaryTerminal_46
IfcStairFlight,H:\BIMCompNet\Theater\IfcStairFlight\12_IfcStairFlight_176
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_71
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_138
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_2138
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_314
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_369
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_5480
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_751
IfcFlowController,H:\BIMCompNet\FactoryBuilding\IfcFlowController\1_IfcFlowController_6
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFlowMovingDevice\2_IfcFlowMovingDevice_166
IfcWall,H:\BIMCompNet\Malls\IfcWall\5_IfcWall_6749
IfcRailing,H:\BIMCompNet\ResidentialBuilding\IfcRailing\10_IfcRailing_153
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_183
IfcSlab,H:\BIMCompNet\PublicBuilding\IfcSlab\9_IfcSlab_1588
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_77
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_335
IfcColumn,H:\BIMCompNet\Layout\IfcColumn\4_IfcColumn_1525
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_4412
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_38
IfcBeam,H:\BIMCompNet\EquipmentRoom\IfcBeam\0_IfcBeam_70
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_4640
IfcStairFlight,H:\BIMCompNet\FactoryBuilding\IfcStairFlight\1_IfcStairFlight_170
IfcDuctFitting,H:\BIMCompNet\OfficeBuilding\IfcDuctFitting\8_IfcDuctFitting_958
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_142
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_2653
IfcValve,H:\BIMCompNet\OfficeBuilding\IfcValve\8_IfcValve_176
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_414
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_20
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_11511
IfcFooting,H:\BIMCompNet\OfficeBuilding\IfcFooting\8_IfcFooting_8
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_14814
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_12619
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_494
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_167
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_32
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_396
IfcDuctSegment,H:\BIMCompNet\Malls\IfcDuctSegment\5_IfcDuctSegment_8459
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_36
IfcSanitaryTerminal,H:\BIMCompNet\EquipmentRoom\IfcSanitaryTerminal\0_IfcSanitaryTerminal_16
IfcDoor,H:\BIMCompNet\School\IfcDoor\11_IfcDoor_216
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1258
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_721
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_745
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_563
IfcEnergyConversionDevice,H:\BIMCompNet\School\IfcCoil\11_IfcCoil_2
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_8059
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_19149
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_138
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_66
IfcValve,H:\BIMCompNet\OfficeBuilding\IfcValve\8_IfcValve_59
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_1606
IfcEnergyConversionDevice,H:\BIMCompNet\School\IfcCoil\11_IfcCoil_3
IfcEnergyConversionDevice,H:\BIMCompNet\EquipmentRoom\IfcTransformer\0_IfcTransformer_2
IfcDuctSilencer,H:\BIMCompNet\Hospital\IfcDuctSilencer\2_IfcDuctSilencer_21
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_291
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_618
IfcDuctSegment,H:\BIMCompNet\Theater\IfcDuctSegment\12_IfcDuctSegment_811
IfcRailing,H:\BIMCompNet\Villa\IfcRailing\13_IfcRailing_134
IfcRoof,H:\BIMCompNet\Metro\IfcRoof\6_IfcRoof_5
IfcWall,H:\BIMCompNet\Hotels\IfcWall\3_IfcWall_6513
IfcStairFlight,H:\BIMCompNet\Hospital\IfcStairFlight\2_IfcStairFlight_297
IfcColumn,H:\BIMCompNet\ResidentialBuilding\IfcColumn\10_IfcColumn_45
IfcWindow,H:\BIMCompNet\ResidentialBuilding\IfcWindow\10_IfcWindow_148
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_1113
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_335
IfcSlab,H:\BIMCompNet\EquipmentRoom\IfcSlab\0_IfcSlab_214
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_338
IfcRoof,H:\BIMCompNet\Villa\IfcRoof\13_IfcRoof_62
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_12144
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_119
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_579
IfcRoof,H:\BIMCompNet\Villa\IfcRoof\13_IfcRoof_47
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_7704
IfcCurtainWall,H:\BIMCompNet\Metro\IfcCurtainWall\6_IfcCurtainWall_27
IfcSlab,H:\BIMCompNet\Villa\IfcSlab\13_IfcSlab_930
IfcRamp,H:\BIMCompNet\School\IfcRamp\11_IfcRamp_5
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_9578
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_170
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_545
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_15
IfcColumn,H:\BIMCompNet\School\IfcColumn\11_IfcColumn_2442
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_233
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_992
IfcPlate,H:\BIMCompNet\Hospital\IfcPlate\2_IfcPlate_14
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_241
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_35
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_574
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_114
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_478
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_94
IfcRoof,H:\BIMCompNet\ResidentialBuilding\IfcRoof\10_IfcRoof_25
IfcCableCarrierSegment,H:\BIMCompNet\Hotels\IfcCableCarrierSegment\3_IfcCableCarrierSegment_689
IfcCableCarrierFitting,H:\BIMCompNet\Theater\IfcCableCarrierFitting\12_IfcCableCarrierFitting_37
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_1301
IfcDoor,H:\BIMCompNet\PublicBuilding\IfcDoor\9_IfcDoor_98
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_10187
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_66912
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_19878
IfcStair,H:\BIMCompNet\PublicBuilding\IfcStair\9_IfcStair_117
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_189
IfcCurtainWall,H:\BIMCompNet\Metro\IfcCurtainWall\6_IfcCurtainWall_136
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_25
IfcWall,H:\BIMCompNet\Hotels\IfcWall\3_IfcWall_1115
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_259
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1165
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1013
IfcRailing,H:\BIMCompNet\PublicBuilding\IfcRailing\9_IfcRailing_178
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_137
IfcCableCarrierFitting,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierFitting\8_IfcCableCarrierFitting_734
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_259
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_81
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_41
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_179
IfcDoor,H:\BIMCompNet\Malls\IfcDoor\5_IfcDoor_518
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_219
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_438
IfcRamp,H:\BIMCompNet\Theater\IfcRamp\12_IfcRamp_17
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_279
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_136
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_189
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_98
IfcStairFlight,H:\BIMCompNet\Villa\IfcStairFlight\13_IfcStairFlight_100
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowMovingDevice\8_IfcFlowMovingDevice_68
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_1054
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_341
IfcStairFlight,H:\BIMCompNet\Hospital\IfcStairFlight\2_IfcStairFlight_296
IfcMember,H:\BIMCompNet\PublicBuilding\IfcMember\9_IfcMember_19
IfcWindow,H:\BIMCompNet\FactoryBuilding\IfcWindow\1_IfcWindow_88
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_9719
IfcSanitaryTerminal,H:\BIMCompNet\OfficeBuilding\IfcSanitaryTerminal\8_IfcSanitaryTerminal_70
IfcRamp,H:\BIMCompNet\Theater\IfcRamp\12_IfcRamp_16
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_471
IfcRoof,H:\BIMCompNet\ResidentialBuilding\IfcRoof\10_IfcRoof_52
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_11322
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_21
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_224
IfcPlate,H:\BIMCompNet\Hospital\IfcPlate\2_IfcPlate_34
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_202
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_189
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_1020
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_240
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_12361
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_114
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowMovingDevice\8_IfcFlowMovingDevice_61
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_5780
IfcColumn,H:\BIMCompNet\Villa\IfcColumn\13_IfcColumn_80
IfcValve,H:\BIMCompNet\ResidentialBuilding\IfcValve\10_IfcValve_26
IfcFlowController,H:\BIMCompNet\Hospital\IfcFlowMeter\2_IfcFlowMeter_23
IfcAirTerminal,H:\BIMCompNet\PublicBuilding\IfcAirTerminal\9_IfcAirTerminal_27
IfcCableCarrierSegment,H:\BIMCompNet\Hotels\IfcCableCarrierSegment\3_IfcCableCarrierSegment_1874
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_1182
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_11896
IfcDamper,H:\BIMCompNet\School\IfcDamper\11_IfcDamper_99
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_7576
IfcRamp,H:\BIMCompNet\Hospital\IfcRamp\2_IfcRamp_4
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_4697
IfcDoor,H:\BIMCompNet\PublicBuilding\IfcDoor\9_IfcDoor_329
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_329
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_727
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_135
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_2989
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1012
IfcMember,H:\BIMCompNet\PublicBuilding\IfcMember\9_IfcMember_27
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_173
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_4012
IfcStair,H:\BIMCompNet\Theater\IfcStair\12_IfcStair_20
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_512
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_536
IfcSanitaryTerminal,H:\BIMCompNet\FactoryBuilding\IfcSanitaryTerminal\1_IfcSanitaryTerminal_9
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_270
IfcRamp,H:\BIMCompNet\Hospital\IfcRamp\2_IfcRamp_78
IfcBeam,H:\BIMCompNet\Metro\IfcBeam\6_IfcBeam_1449
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_1621
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_930
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_268
IfcStairFlight,H:\BIMCompNet\Metro\IfcStairFlight\6_IfcStairFlight_147
IfcFooting,H:\BIMCompNet\Malls\IfcFooting\5_IfcFooting_12
IfcCurtainWall,H:\BIMCompNet\Metro\IfcCurtainWall\6_IfcCurtainWall_166
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_719
IfcWall,H:\BIMCompNet\Malls\IfcWall\5_IfcWall_4399
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_24
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_16
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_148
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcSwitchingDevice\0_IfcSwitchingDevice_11
IfcStair,H:\BIMCompNet\Metro\IfcStair\6_IfcStair_37
IfcCableCarrierSegment,H:\BIMCompNet\Malls\IfcCableCarrierSegment\5_IfcCableCarrierSegment_76
IfcAirTerminal,H:\BIMCompNet\EquipmentRoom\IfcAirTerminal\0_IfcAirTerminal_28
IfcRamp,H:\BIMCompNet\FactoryBuilding\IfcRamp\1_IfcRamp_12
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_1745
IfcCurtainWall,H:\BIMCompNet\PublicBuilding\IfcCurtainWall\9_IfcCurtainWall_78
IfcSanitaryTerminal,H:\BIMCompNet\School\IfcSanitaryTerminal\11_IfcSanitaryTerminal_32
IfcFooting,H:\BIMCompNet\Metro\IfcFooting\6_IfcFooting_29
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_5663
IfcWindow,H:\BIMCompNet\Villa\IfcWindow\13_IfcWindow_59
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_350
IfcBeam,H:\BIMCompNet\Metro\IfcBeam\6_IfcBeam_2180
IfcRailing,H:\BIMCompNet\Metro\IfcRailing\6_IfcRailing_200
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_2319
IfcDoor,H:\BIMCompNet\Museum\IfcDoor\7_IfcDoor_0
IfcFlowMovingDevice,H:\BIMCompNet\PublicBuilding\IfcFlowMovingDevice\9_IfcFlowMovingDevice_8
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowMovingDevice\8_IfcFlowMovingDevice_84
IfcDuctFitting,H:\BIMCompNet\OfficeBuilding\IfcDuctFitting\8_IfcDuctFitting_524
IfcCovering,H:\BIMCompNet\School\IfcCovering\11_IfcCovering_410
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_71
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_258
IfcDamper,H:\BIMCompNet\OfficeBuilding\IfcDamper\8_IfcDamper_236
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcPump\8_IfcPump_18
IfcDuctFitting,H:\BIMCompNet\Theater\IfcDuctFitting\12_IfcDuctFitting_495
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_9939
IfcEnergyConversionDevice,H:\BIMCompNet\Hospital\IfcEnergyConversionDevice\2_IfcEnergyConversionDevice_35
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1886
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_1509
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_16121
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_13
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_109
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_177
IfcStairFlight,H:\BIMCompNet\Villa\IfcStairFlight\13_IfcStairFlight_133
IfcEnergyConversionDevice,H:\BIMCompNet\Hospital\IfcCoil\2_IfcCoil_131
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_13369
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_274
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_160
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_2009
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_72
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_437
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_5570
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_1356
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_85
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_357
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_149
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_4
IfcStair,H:\BIMCompNet\School\IfcStair\11_IfcStair_324
IfcPlate,H:\BIMCompNet\Theater\IfcPlate\12_IfcPlate_20
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_271
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_8060
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_14075
IfcSanitaryTerminal,H:\BIMCompNet\Villa\IfcSanitaryTerminal\13_IfcSanitaryTerminal_0
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_2428
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_16498
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_46
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_78
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1290
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_132
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_8727
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_109
IfcDuctSilencer,H:\BIMCompNet\Theater\IfcDuctSilencer\12_IfcDuctSilencer_5
IfcSanitaryTerminal,H:\BIMCompNet\OfficeBuilding\IfcSanitaryTerminal\8_IfcSanitaryTerminal_6
IfcStair,H:\BIMCompNet\Layout\IfcStair\4_IfcStair_30
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_6604
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_8544
IfcDuctSilencer,H:\BIMCompNet\Hospital\IfcDuctSilencer\2_IfcDuctSilencer_14
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_218
