category,instance_path
IfcDuctSegment,H:\BIMCompNet\OfficeBuilding\IfcDuctSegment\8_IfcDuctSegment_4342
IfcStair,H:\BIMCompNet\School\IfcStair\11_IfcStair_41
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_1055
IfcDoor,H:\BIMCompNet\Hospital\IfcDoor\2_IfcDoor_452
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_138
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_139
IfcFireSuppressionTerminal,H:\BIMCompNet\Metro\IfcFireSuppressionTerminal\6_IfcFireSuppressionTerminal_8
IfcFlowMovingDevice,H:\BIMCompNet\Theater\IfcFlowMovingDevice\12_IfcFlowMovingDevice_27
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_45
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_1648
IfcFlowStorageDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowStorageDevice\8_IfcFlowStorageDevice_2
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_763
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_1684
IfcAirTerminal,H:\BIMCompNet\EquipmentRoom\IfcAirTerminal\0_IfcAirTerminal_97
IfcStair,H:\BIMCompNet\School\IfcStair\11_IfcStair_68
IfcStair,H:\BIMCompNet\Layout\IfcStair\4_IfcStair_116
IfcAirTerminal,H:\BIMCompNet\School\IfcAirTerminal\11_IfcAirTerminal_86
IfcLightFixture,H:\BIMCompNet\Metro\IfcLightFixture\6_IfcLightFixture_60
IfcRamp,H:\BIMCompNet\Theater\IfcRamp\12_IfcRamp_1
IfcWindow,H:\BIMCompNet\Hotels\IfcWindow\3_IfcWindow_17
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_65
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_152
IfcDistributionControlElement,H:\BIMCompNet\EquipmentRoom\IfcFlowInstrument\0_IfcFlowInstrument_59
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_18457
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcFurniture\13_IfcFurniture_43
IfcFlowMovingDevice,H:\BIMCompNet\School\IfcFlowMovingDevice\11_IfcFlowMovingDevice_23
IfcFlowStorageDevice,H:\BIMCompNet\PublicBuilding\IfcFlowStorageDevice\9_IfcFlowStorageDevice_51
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_184
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_736
IfcStairFlight,H:\BIMCompNet\Hospital\IfcStairFlight\2_IfcStairFlight_133
IfcDuctSilencer,H:\BIMCompNet\Theater\IfcDuctSilencer\12_IfcDuctSilencer_7
IfcBuildingElementProxy,H:\BIMCompNet\OfficeBuilding\IfcBuildingElementProxy\8_IfcBuildingElementProxy_54
IfcStairFlight,H:\BIMCompNet\Metro\IfcStairFlight\6_IfcStairFlight_131
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_600
IfcDoor,H:\BIMCompNet\Metro\IfcDoor\6_IfcDoor_121
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_8886
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_1321
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_301
IfcPile,H:\BIMCompNet\Hospital\IfcPile\2_IfcPile_49
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_7891
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_117
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_211
IfcColumn,H:\BIMCompNet\School\IfcColumn\11_IfcColumn_679
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_256
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_499
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_157
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_310
IfcSanitaryTerminal,H:\BIMCompNet\PublicBuilding\IfcSanitaryTerminal\9_IfcSanitaryTerminal_39
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_243
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_368
IfcFlowStorageDevice,H:\BIMCompNet\PublicBuilding\IfcFlowStorageDevice\9_IfcFlowStorageDevice_65
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_343
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_88963
IfcFlowMovingDevice,H:\BIMCompNet\PublicBuilding\IfcFlowMovingDevice\9_IfcFlowMovingDevice_15
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_1071
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_21999
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_3
IfcValve,H:\BIMCompNet\PublicBuilding\IfcValve\9_IfcValve_12
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_92
IfcCurtainWall,H:\BIMCompNet\Museum\IfcCurtainWall\7_IfcCurtainWall_35
IfcDistributionControlElement,H:\BIMCompNet\EquipmentRoom\IfcFlowInstrument\0_IfcFlowInstrument_47
IfcFilter,H:\BIMCompNet\EquipmentRoom\IfcFilter\0_IfcFilter_85
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_688
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_105
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_60076
IfcDoor,H:\BIMCompNet\Hospital\IfcDoor\2_IfcDoor_135
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_266
IfcBuildingElementProxy,H:\BIMCompNet\Hospital\IfcBuildingElementProxy\2_IfcBuildingElementProxy_48
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_129
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_52
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_757
IfcDoor,H:\BIMCompNet\Hotels\IfcDoor\3_IfcDoor_86
IfcBeam,H:\BIMCompNet\Metro\IfcBeam\6_IfcBeam_964
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_606
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_5562
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_11397
IfcValve,H:\BIMCompNet\Malls\IfcValve\5_IfcValve_52
IfcStair,H:\BIMCompNet\Layout\IfcStair\4_IfcStair_192
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_99
IfcPile,H:\BIMCompNet\PublicBuilding\IfcPile\9_IfcPile_6
IfcValve,H:\BIMCompNet\FactoryBuilding\IfcValve\1_IfcValve_14
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_108040
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_710
IfcFlowMovingDevice,H:\BIMCompNet\School\IfcFlowMovingDevice\11_IfcFlowMovingDevice_44
IfcPlate,H:\BIMCompNet\FactoryBuilding\IfcPlate\1_IfcPlate_28
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_75
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_290
IfcWindow,H:\BIMCompNet\ResidentialBuilding\IfcWindow\10_IfcWindow_162
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_105
IfcFlowStorageDevice,H:\BIMCompNet\School\IfcTank\11_IfcTank_1
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_68
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_26844
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_113
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_82
IfcMember,H:\BIMCompNet\PublicBuilding\IfcMember\9_IfcMember_3
IfcFlowStorageDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowStorageDevice\8_IfcFlowStorageDevice_13
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_7
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_194
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_898
IfcFooting,H:\BIMCompNet\Metro\IfcFooting\6_IfcFooting_0
IfcFlowStorageDevice,H:\BIMCompNet\EquipmentRoom\IfcTank\0_IfcTank_1
IfcPile,H:\BIMCompNet\PublicBuilding\IfcPile\9_IfcPile_14
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_328
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_17958
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_8
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_641
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_65
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_113
IfcFlowTreatmentDevice,H:\BIMCompNet\Metro\IfcFlowTreatmentDevice\6_IfcFlowTreatmentDevice_10
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_244
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_45
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_10459
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_810
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcFurniture\13_IfcFurniture_22
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_208
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_166
IfcFlowController,H:\BIMCompNet\PublicBuilding\IfcFlowMeter\9_IfcFlowMeter_0
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_553
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_8592
IfcEnergyConversionDevice,H:\BIMCompNet\Hospital\IfcCoil\2_IfcCoil_13
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_186
IfcRamp,H:\BIMCompNet\Hospital\IfcRamp\2_IfcRamp_52
IfcFlowMovingDevice,H:\BIMCompNet\Theater\IfcFlowMovingDevice\12_IfcFlowMovingDevice_34
IfcFlowStorageDevice,H:\BIMCompNet\OfficeBuilding\IfcTank\8_IfcTank_6
IfcDuctSegment,H:\BIMCompNet\OfficeBuilding\IfcDuctSegment\8_IfcDuctSegment_8195
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_2290
IfcMember,H:\BIMCompNet\Malls\IfcMember\5_IfcMember_38
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_64
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_8491
IfcPlate,H:\BIMCompNet\FactoryBuilding\IfcPlate\1_IfcPlate_36
IfcEnergyConversionDevice,H:\BIMCompNet\EquipmentRoom\IfcHeatExchanger\0_IfcHeatExchanger_8
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_7151
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_9918
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_230
IfcEnergyConversionDevice,H:\BIMCompNet\Hospital\IfcCoil\2_IfcCoil_109
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_276
IfcRailing,H:\BIMCompNet\Villa\IfcRailing\13_IfcRailing_14
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_2463
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_116
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_1043
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_748
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_151
IfcDuctSegment,H:\BIMCompNet\PublicBuilding\IfcDuctSegment\9_IfcDuctSegment_1952
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_1789
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_407
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_135
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_232
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_492
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_418
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_6
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_1330
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_2075
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_5899
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_2
IfcSanitaryTerminal,H:\BIMCompNet\OfficeBuilding\IfcSanitaryTerminal\8_IfcSanitaryTerminal_31
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1327
IfcFlowTreatmentDevice,H:\BIMCompNet\ResidentialBuilding\IfcFlowTreatmentDevice\10_IfcFlowTreatmentDevice_44
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_5851
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_4685
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_330
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_6589
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_671
IfcWall,H:\BIMCompNet\Theater\IfcWall\12_IfcWall_6069
IfcCableCarrierFitting,H:\BIMCompNet\School\IfcCableCarrierFitting\11_IfcCableCarrierFitting_110
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_180
IfcDistributionControlElement,H:\BIMCompNet\Hospital\IfcSensor\2_IfcSensor_1
IfcCableCarrierFitting,H:\BIMCompNet\Theater\IfcCableCarrierFitting\12_IfcCableCarrierFitting_275
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_2065
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_530
IfcBeam,H:\BIMCompNet\School\IfcBeam\11_IfcBeam_8044
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_10
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcSystemFurnitureElement\13_IfcSystemFurnitureElement_1
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_703
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_13
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_1528
IfcFireSuppressionTerminal,H:\BIMCompNet\Metro\IfcFireSuppressionTerminal\6_IfcFireSuppressionTerminal_39
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_824
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcPump\2_IfcPump_2
IfcFurnishingElement,H:\BIMCompNet\Hotels\IfcFurniture\3_IfcFurniture_20
IfcRoof,H:\BIMCompNet\ResidentialBuilding\IfcRoof\10_IfcRoof_18
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_83
IfcValve,H:\BIMCompNet\FactoryBuilding\IfcValve\1_IfcValve_83
IfcStair,H:\BIMCompNet\Hospital\IfcStair\2_IfcStair_207
IfcDuctSegment,H:\BIMCompNet\Hotels\IfcDuctSegment\3_IfcDuctSegment_1558
IfcDistributionControlElement,H:\BIMCompNet\PublicBuilding\IfcFlowInstrument\9_IfcFlowInstrument_11
IfcValve,H:\BIMCompNet\ResidentialBuilding\IfcValve\10_IfcValve_64
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_138
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_17563
IfcFlowTreatmentDevice,H:\BIMCompNet\ResidentialBuilding\IfcFlowTreatmentDevice\10_IfcFlowTreatmentDevice_0
IfcCableCarrierSegment,H:\BIMCompNet\Malls\IfcCableCarrierSegment\5_IfcCableCarrierSegment_2020
IfcFireSuppressionTerminal,H:\BIMCompNet\Metro\IfcFireSuppressionTerminal\6_IfcFireSuppressionTerminal_21
IfcValve,H:\BIMCompNet\PublicBuilding\IfcValve\9_IfcValve_73
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_11505
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_16102
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_3478
IfcRoof,H:\BIMCompNet\OfficeBuilding\IfcRoof\8_IfcRoof_39
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_5681
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_17406
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_47
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_144
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1432
IfcFireSuppressionTerminal,H:\BIMCompNet\EquipmentRoom\IfcFireSuppressionTerminal\0_IfcFireSuppressionTerminal_3
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_7251
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_6004
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_558
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_434
IfcWall,H:\BIMCompNet\Metro\IfcWall\6_IfcWall_5346
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_6099
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_141
IfcLightFixture,H:\BIMCompNet\School\IfcLightFixture\11_IfcLightFixture_31
IfcRampFlight,H:\BIMCompNet\OfficeBuilding\IfcRampFlight\8_IfcRampFlight_36
IfcAirTerminal,H:\BIMCompNet\FactoryBuilding\IfcAirTerminal\1_IfcAirTerminal_5
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_63
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_49
IfcDuctSilencer,H:\BIMCompNet\Hospital\IfcDuctSilencer\2_IfcDuctSilencer_56
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_32
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_40
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_134
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_2694
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_3173
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_329
IfcDoor,H:\BIMCompNet\PublicBuilding\IfcDoor\9_IfcDoor_327
IfcFireSuppressionTerminal,H:\BIMCompNet\FactoryBuilding\IfcFireSuppressionTerminal\1_IfcFireSuppressionTerminal_0
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcPump\6_IfcPump_45
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_232
IfcRoof,H:\BIMCompNet\Metro\IfcRoof\6_IfcRoof_2
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_35788
IfcDamper,H:\BIMCompNet\Theater\IfcDamper\12_IfcDamper_158
IfcDamper,H:\BIMCompNet\School\IfcDamper\11_IfcDamper_214
IfcPipeFitting,H:\BIMCompNet\Hotels\IfcPipeFitting\3_IfcPipeFitting_1256
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_73
IfcEnergyConversionDevice,H:\BIMCompNet\Hospital\IfcEnergyConversionDevice\2_IfcEnergyConversionDevice_12
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_273
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_3725
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_15338
IfcRamp,H:\BIMCompNet\Hospital\IfcRamp\2_IfcRamp_5
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_107
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_255
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_267
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_82
IfcFlowStorageDevice,H:\BIMCompNet\PublicBuilding\IfcFlowStorageDevice\9_IfcFlowStorageDevice_72
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_414
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_266
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_79
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_2836
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_767
IfcDistributionControlElement,H:\BIMCompNet\EquipmentRoom\IfcAlarm\0_IfcAlarm_0
IfcFooting,H:\BIMCompNet\Theater\IfcFooting\12_IfcFooting_39
IfcRampFlight,H:\BIMCompNet\ResidentialBuilding\IfcRampFlight\10_IfcRampFlight_5
IfcStair,H:\BIMCompNet\FactoryBuilding\IfcStair\1_IfcStair_77
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_3207
IfcRoof,H:\BIMCompNet\ResidentialBuilding\IfcRoof\10_IfcRoof_59
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_11860
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_177
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_1437
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_255
IfcFlowMovingDevice,H:\BIMCompNet\Malls\IfcFlowMovingDevice\5_IfcFlowMovingDevice_19
IfcBuildingElementProxy,H:\BIMCompNet\Hospital\IfcBuildingElementProxy\2_IfcBuildingElementProxy_19
IfcFlowTreatmentDevice,H:\BIMCompNet\Metro\IfcInterceptor\6_IfcInterceptor_2
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcReinforcingBar\1_IfcReinforcingBar_3
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_578
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_16879
IfcFooting,H:\BIMCompNet\EquipmentRoom\IfcFooting\0_IfcFooting_101
IfcFlowTreatmentDevice,H:\BIMCompNet\Metro\IfcFlowTreatmentDevice\6_IfcFlowTreatmentDevice_8
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_251
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcFurniture\13_IfcFurniture_82
IfcDoor,H:\BIMCompNet\Hospital\IfcDoor\2_IfcDoor_332
IfcAirTerminal,H:\BIMCompNet\FactoryBuilding\IfcAirTerminal\1_IfcAirTerminal_23
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_1538
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_16849
IfcSanitaryTerminal,H:\BIMCompNet\EquipmentRoom\IfcSanitaryTerminal\0_IfcSanitaryTerminal_0
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_10589
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_13408
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_1139
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_542
IfcPile,H:\BIMCompNet\School\IfcPile\11_IfcPile_18
IfcPile,H:\BIMCompNet\Hospital\IfcPile\2_IfcPile_35
IfcFlowStorageDevice,H:\BIMCompNet\ResidentialBuilding\IfcFlowStorageDevice\10_IfcFlowStorageDevice_7
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcFurniture\13_IfcFurniture_41
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_7627
IfcFlowTreatmentDevice,H:\BIMCompNet\ResidentialBuilding\IfcFlowTreatmentDevice\10_IfcFlowTreatmentDevice_49
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_309
IfcFilter,H:\BIMCompNet\Metro\IfcFilter\6_IfcFilter_27
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_233
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_1589
IfcSlab,H:\BIMCompNet\FactoryBuilding\IfcSlab\1_IfcSlab_98
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_80
