category,instance_path
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_755
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_79
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_3036
IfcDuctFitting,H:\BIMCompNet\FactoryBuilding\IfcDuctFitting\1_IfcDuctFitting_14
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_316
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_166
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_10326
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_107
IfcDoor,H:\BIMCompNet\PublicBuilding\IfcDoor\9_IfcDoor_106
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_117
IfcBeam,H:\BIMCompNet\EquipmentRoom\IfcBeam\0_IfcBeam_30
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_1508
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1160
IfcDoor,H:\BIMCompNet\FactoryBuilding\IfcDoor\1_IfcDoor_60
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_928
IfcValve,H:\BIMCompNet\School\IfcValve\11_IfcValve_9
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_192
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_103
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_9281
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_229
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_151
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_3516
IfcDoor,H:\BIMCompNet\Malls\IfcDoor\5_IfcDoor_23
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_88
IfcRailing,H:\BIMCompNet\ResidentialBuilding\IfcRailing\10_IfcRailing_200
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_130
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_1653
IfcRailing,H:\BIMCompNet\FactoryBuilding\IfcRailing\1_IfcRailing_280
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_1071
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_14834
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_586
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_26381
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_10
IfcPipeSegment,H:\BIMCompNet\ResidentialBuilding\IfcPipeSegment\10_IfcPipeSegment_10773
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_6408
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_185
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcPump\8_IfcPump_16
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_1378
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_44395
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_280
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_6
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_18951
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_959
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_19252
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_2659
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_610
IfcCableCarrierFitting,H:\BIMCompNet\Theater\IfcCableCarrierFitting\12_IfcCableCarrierFitting_275
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_170
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_193
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_3476
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_135
IfcWindow,H:\BIMCompNet\Villa\IfcWindow\13_IfcWindow_57
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_2240
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_2476
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_7983
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_717
IfcDoor,H:\BIMCompNet\Metro\IfcDoor\6_IfcDoor_90
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_8413
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_17961
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_225
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_466
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_1054
IfcMember,H:\BIMCompNet\FactoryBuilding\IfcMember\1_IfcMember_16
IfcMember,H:\BIMCompNet\Malls\IfcMember\5_IfcMember_29
IfcStairFlight,H:\BIMCompNet\Hotels\IfcStairFlight\3_IfcStairFlight_179
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_7576
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_368
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_311
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_182
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_5756
IfcWindow,H:\BIMCompNet\Villa\IfcWindow\13_IfcWindow_93
IfcCableCarrierSegment,H:\BIMCompNet\Malls\IfcCableCarrierSegment\5_IfcCableCarrierSegment_3548
IfcStair,H:\BIMCompNet\Hospital\IfcStair\2_IfcStair_280
IfcDuctFitting,H:\BIMCompNet\School\IfcDuctFitting\11_IfcDuctFitting_173
IfcWall,H:\BIMCompNet\EquipmentRoom\IfcWall\0_IfcWall_484
IfcSlab,H:\BIMCompNet\ResidentialBuilding\IfcSlab\10_IfcSlab_1285
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_345
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_64
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_1718
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_1016
IfcRailing,H:\BIMCompNet\Layout\IfcRailing\4_IfcRailing_147
IfcAirTerminal,H:\BIMCompNet\Theater\IfcAirTerminal\12_IfcAirTerminal_80
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_260
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_149
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_4746
IfcFlowMovingDevice,H:\BIMCompNet\Theater\IfcFlowMovingDevice\12_IfcFlowMovingDevice_12
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_140
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_1295
IfcSlab,H:\BIMCompNet\Villa\IfcSlab\13_IfcSlab_382
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_2877
IfcDoor,H:\BIMCompNet\Hotels\IfcDoor\3_IfcDoor_91
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_706
IfcStair,H:\BIMCompNet\School\IfcStair\11_IfcStair_225
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcPump\6_IfcPump_23
IfcMember,H:\BIMCompNet\School\IfcMember\11_IfcMember_8
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_205
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_14973
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_600
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1578
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_1019
IfcAirTerminal,H:\BIMCompNet\PublicBuilding\IfcAirTerminal\9_IfcAirTerminal_27
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_8313
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_824
IfcDoor,H:\BIMCompNet\Hospital\IfcDoor\2_IfcDoor_154
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_63560
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_770
IfcColumn,H:\BIMCompNet\Metro\IfcColumn\6_IfcColumn_321
IfcWall,H:\BIMCompNet\Hotels\IfcWall\3_IfcWall_6513
IfcValve,H:\BIMCompNet\OfficeBuilding\IfcValve\8_IfcValve_9
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_2014
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_425
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_12282
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1540
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_169
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_236
IfcElementComponent,H:\BIMCompNet\Hospital\IfcMechanicalFastener\2_IfcMechanicalFastener_17
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_901
IfcElementComponent,H:\BIMCompNet\ResidentialBuilding\IfcDiscreteAccessory\10_IfcDiscreteAccessory_11
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_2388
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_798
IfcStairFlight,H:\BIMCompNet\Hospital\IfcStairFlight\2_IfcStairFlight_13
IfcDoor,H:\BIMCompNet\Malls\IfcDoor\5_IfcDoor_231
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_907
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_4046
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_3421
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_80
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcPump\2_IfcPump_9
IfcDuctSegment,H:\BIMCompNet\OfficeBuilding\IfcDuctSegment\8_IfcDuctSegment_8195
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_2054
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_3137
IfcDoor,H:\BIMCompNet\Villa\IfcDoor\13_IfcDoor_135
IfcStair,H:\BIMCompNet\Theater\IfcStair\12_IfcStair_90
IfcStair,H:\BIMCompNet\Theater\IfcStair\12_IfcStair_230
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_662
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_29
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_10337
IfcCableCarrierFitting,H:\BIMCompNet\Malls\IfcCableCarrierFitting\5_IfcCableCarrierFitting_744
IfcWall,H:\BIMCompNet\Metro\IfcWall\6_IfcWall_668
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_16170
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_720
IfcDuctFitting,H:\BIMCompNet\School\IfcDuctFitting\11_IfcDuctFitting_1177
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_9392
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_100
IfcAirTerminal,H:\BIMCompNet\Theater\IfcAirTerminal\12_IfcAirTerminal_87
IfcWall,H:\BIMCompNet\Theater\IfcWall\12_IfcWall_8545
IfcWall,H:\BIMCompNet\Malls\IfcWall\5_IfcWall_1505
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_1736
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_519
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_10057
IfcPipeSegment,H:\BIMCompNet\Theater\IfcPipeSegment\12_IfcPipeSegment_1747
IfcFooting,H:\BIMCompNet\Metro\IfcFooting\6_IfcFooting_65
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_3385
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcPump\8_IfcPump_1
IfcValve,H:\BIMCompNet\OfficeBuilding\IfcValve\8_IfcValve_23
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_11983
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_531
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_210
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_6482
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_4631
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_8518
IfcDoor,H:\BIMCompNet\Malls\IfcDoor\5_IfcDoor_388
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_597
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_629
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_1331
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_3473
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_1589
IfcAirTerminal,H:\BIMCompNet\EquipmentRoom\IfcAirTerminal\0_IfcAirTerminal_101
IfcStair,H:\BIMCompNet\Hotels\IfcStair\3_IfcStair_63
IfcDuctSegment,H:\BIMCompNet\OfficeBuilding\IfcDuctSegment\8_IfcDuctSegment_4613
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_13640
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_1110
IfcDuctSegment,H:\BIMCompNet\Malls\IfcDuctSegment\5_IfcDuctSegment_7614
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_20332
IfcRailing,H:\BIMCompNet\PublicBuilding\IfcRailing\9_IfcRailing_111
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_377
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_815
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_343
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_16910
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_6622
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_965
IfcBeam,H:\BIMCompNet\Theater\IfcBeam\12_IfcBeam_222
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_332
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_93
IfcDoor,H:\BIMCompNet\PublicBuilding\IfcDoor\9_IfcDoor_69
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_401
IfcWindow,H:\BIMCompNet\Villa\IfcWindow\13_IfcWindow_21
IfcWindow,H:\BIMCompNet\Theater\IfcWindow\12_IfcWindow_19
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_5589
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_259
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_61
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_3083
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_1554
IfcStairFlight,H:\BIMCompNet\FactoryBuilding\IfcStairFlight\1_IfcStairFlight_91
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_310
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_6590
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_3837
IfcFooting,H:\BIMCompNet\Malls\IfcFooting\5_IfcFooting_31
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_5021
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_383
IfcAirTerminal,H:\BIMCompNet\Theater\IfcAirTerminal\12_IfcAirTerminal_21
IfcDoor,H:\BIMCompNet\PublicBuilding\IfcDoor\9_IfcDoor_264
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_212
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_35331
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_193
IfcWindow,H:\BIMCompNet\Metro\IfcWindow\6_IfcWindow_16
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_219
IfcValve,H:\BIMCompNet\ResidentialBuilding\IfcValve\10_IfcValve_88
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_3239
IfcStair,H:\BIMCompNet\Hotels\IfcStair\3_IfcStair_11
IfcWindow,H:\BIMCompNet\Villa\IfcWindow\13_IfcWindow_83
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_4822
IfcDamper,H:\BIMCompNet\School\IfcDamper\11_IfcDamper_171
IfcFooting,H:\BIMCompNet\Metro\IfcFooting\6_IfcFooting_46
IfcRailing,H:\BIMCompNet\PublicBuilding\IfcRailing\9_IfcRailing_20
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_6642
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_333
IfcCurtainWall,H:\BIMCompNet\Metro\IfcCurtainWall\6_IfcCurtainWall_128
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_401
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_4530
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_10728
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_74
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_210
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_8143
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_1377
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_10794
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_11807
IfcStairFlight,H:\BIMCompNet\FactoryBuilding\IfcStairFlight\1_IfcStairFlight_78
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_389
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_258
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_5513
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_2801
IfcBeam,H:\BIMCompNet\School\IfcBeam\11_IfcBeam_6161
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_70054
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_195
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_91
IfcWall,H:\BIMCompNet\FactoryBuilding\IfcWall\1_IfcWall_783
IfcDoor,H:\BIMCompNet\ResidentialBuilding\IfcDoor\10_IfcDoor_31
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_2248
IfcSlab,H:\BIMCompNet\Malls\IfcSlab\5_IfcSlab_3908
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_110
IfcWindow,H:\BIMCompNet\ResidentialBuilding\IfcWindow\10_IfcWindow_63
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_955
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_5564
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_1491
IfcDoor,H:\BIMCompNet\Hospital\IfcDoor\2_IfcDoor_6
IfcDuctFitting,H:\BIMCompNet\OfficeBuilding\IfcDuctFitting\8_IfcDuctFitting_967
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_5233
IfcAirTerminal,H:\BIMCompNet\School\IfcAirTerminal\11_IfcAirTerminal_79
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_289
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_10095
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_22536
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_270
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_2097
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_219
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_174
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_14721
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_142
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_18348
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_1539
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_345
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_1641
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_92
IfcDoor,H:\BIMCompNet\Hospital\IfcDoor\2_IfcDoor_267
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_388
IfcMember,H:\BIMCompNet\School\IfcMember\11_IfcMember_115
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_27411
IfcStair,H:\BIMCompNet\School\IfcStair\11_IfcStair_255
IfcMember,H:\BIMCompNet\PublicBuilding\IfcMember\9_IfcMember_65
IfcWindow,H:\BIMCompNet\FactoryBuilding\IfcWindow\1_IfcWindow_16
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_10148
IfcWindow,H:\BIMCompNet\Metro\IfcWindow\6_IfcWindow_12
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_922
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_6829
IfcFlowMovingDevice,H:\BIMCompNet\School\IfcFlowMovingDevice\11_IfcFlowMovingDevice_42
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_137
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_362
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_283
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_13413
IfcDoor,H:\BIMCompNet\School\IfcDoor\11_IfcDoor_59
IfcDamper,H:\BIMCompNet\OfficeBuilding\IfcDamper\8_IfcDamper_199
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_312
IfcStair,H:\BIMCompNet\Layout\IfcStair\4_IfcStair_211
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_4368
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_12063
IfcPipeFitting,H:\BIMCompNet\School\IfcPipeFitting\11_IfcPipeFitting_1225
IfcWindow,H:\BIMCompNet\ResidentialBuilding\IfcWindow\10_IfcWindow_140
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_5562
IfcFlowMovingDevice,H:\BIMCompNet\School\IfcFlowMovingDevice\11_IfcFlowMovingDevice_9
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_8115
IfcDamper,H:\BIMCompNet\PublicBuilding\IfcDamper\9_IfcDamper_20
IfcStair,H:\BIMCompNet\Layout\IfcStair\4_IfcStair_21
IfcStair,H:\BIMCompNet\Layout\IfcStair\4_IfcStair_115
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_665
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_6662
IfcFooting,H:\BIMCompNet\EquipmentRoom\IfcFooting\0_IfcFooting_57
IfcPipeFitting,H:\BIMCompNet\Malls\IfcPipeFitting\5_IfcPipeFitting_1735
IfcCableCarrierFitting,H:\BIMCompNet\Theater\IfcCableCarrierFitting\12_IfcCableCarrierFitting_21
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_592
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_9881
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_18317
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_1007
